State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Uttar Pradesh,Balrampur,1997,Kharif,sesame,58.0,9.0,0.15517241379310345
Uttar Pradesh,Balrampur,1997,Kharif,millet,462.0,384.0,0.8311688311688312
Uttar Pradesh,Balrampur,1997,Kharif,blackgram,3084.0,1005.0,0.32587548638132297
Uttar Pradesh,Balrampur,1997,Rabi,barley,553.0,1138.0,2.057866184448463
Uttar Pradesh,Balrampur,1997,Rabi,gram,5065.0,1488.0,0.29378084896347484
Uttar Pradesh,Balrampur,1997,Rabi,linseed,3182.0,1190.0,0.3739786297925833
Uttar Pradesh,Balrampur,1997,Rabi,masoor,22085.0,17337.0,0.7850124518904233
Uttar Pradesh,Balrampur,1997,Rabi,peas & beans (pulses),1631.0,2119.0,1.299202942979767
Uttar Pradesh,Balrampur,1997,Rabi,rapeseed &mustard,12920.0,7283.0,0.5636996904024768
Uttar Pradesh,Balrampur,1997,Rabi,sunflower,3.0,4.0,1.3333333333333333
Uttar Pradesh,Balrampur,1997,Rabi,wheat,85055.0,184472.0,2.16885544647581
Uttar Pradesh,Balrampur,1997,Summer,maize,60.0,95.0,1.5833333333333333
Uttar Pradesh,Balrampur,1997,Summer,greengram,16.0,7.0,0.4375
Uttar Pradesh,Balrampur,1997,Summer,rice,5.0,10.0,2.0
Uttar Pradesh,Balrampur,1997,Summer,blackgram,23.0,11.0,0.4782608695652174
Uttar Pradesh,Balrampur,1998,Kharif,pigeonpea,15589.0,6189.0,0.3970107126820194
Uttar Pradesh,Balrampur,1998,Kharif,groundnut,85.0,71.0,0.8352941176470589
Uttar Pradesh,Balrampur,1998,Kharif,maize,11247.0,3385.0,0.3009691473281764
Uttar Pradesh,Balrampur,1998,Kharif,greengram,3.0,1.0,0.3333333333333333
Uttar Pradesh,Balrampur,1998,Kharif,rice,79453.0,135837.0,1.709652247240507
Uttar Pradesh,Balrampur,1998,Kharif,sesame,58.0,7.0,0.1206896551724138
Uttar Pradesh,Balrampur,1998,Kharif,millet,329.0,143.0,0.43465045592705165
Uttar Pradesh,Balrampur,1998,Kharif,blackgram,1908.0,590.0,0.30922431865828093
Uttar Pradesh,Balrampur,1998,Rabi,barley,655.0,1598.0,2.4396946564885496
Uttar Pradesh,Balrampur,1998,Rabi,gram,4902.0,2705.0,0.5518155854753162
Uttar Pradesh,Balrampur,1998,Rabi,linseed,3197.0,879.0,0.27494526118235846
Uttar Pradesh,Balrampur,1998,Rabi,masoor,24490.0,15429.0,0.6300122498979175
Uttar Pradesh,Balrampur,1998,Rabi,peas & beans (pulses),1902.0,2008.0,1.0557308096740274
Uttar Pradesh,Balrampur,1998,Rabi,rapeseed &mustard,16557.0,9520.0,0.5749833907108776
Uttar Pradesh,Balrampur,1998,Rabi,wheat,100432.0,187755.0,1.869473872869205
Uttar Pradesh,Balrampur,1998,Summer,maize,48.0,49.0,1.0208333333333333
Uttar Pradesh,Balrampur,1998,Summer,greengram,23.0,12.0,0.5217391304347826
Uttar Pradesh,Balrampur,1998,Summer,blackgram,20.0,9.0,0.45
Uttar Pradesh,Balrampur,1998,Whole Year,tobacco,10.0,60.0,6.0
Uttar Pradesh,Balrampur,1998,Whole Year,turmeric,4.0,7.0,1.75
Uttar Pradesh,Balrampur,1999,Kharif,pigeonpea,15007.0,11322.0,0.7544479243019924
Uttar Pradesh,Balrampur,1999,Kharif,groundnut,78.0,91.0,1.1666666666666667
Uttar Pradesh,Balrampur,1999,Kharif,maize,11297.0,13206.0,1.168982915818359
Uttar Pradesh,Balrampur,1999,Kharif,rice,79413.0,144816.0,1.8235805220807677
Uttar Pradesh,Balrampur,1999,Kharif,millet,303.0,193.0,0.636963696369637
Uttar Pradesh,Balrampur,1999,Kharif,blackgram,2362.0,884.0,0.37425910245554617
Uttar Pradesh,Balrampur,1999,Rabi,barley,484.0,755.0,1.5599173553719008
Uttar Pradesh,Balrampur,1999,Rabi,gram,4663.0,3043.0,0.652584173279005
Uttar Pradesh,Balrampur,1999,Rabi,linseed,3110.0,1437.0,0.4620578778135048
Uttar Pradesh,Balrampur,1999,Rabi,maize,51.0,74.0,1.4509803921568627
Uttar Pradesh,Balrampur,1999,Rabi,rapeseed &mustard,16259.0,10308.0,0.6339873300941017
Uttar Pradesh,Balrampur,1999,Rabi,wheat,100460.0,244050.0,2.4293251045192115
Uttar Pradesh,Balrampur,1999,Summer,greengram,24.0,13.0,0.5416666666666666
Uttar Pradesh,Balrampur,1999,Summer,blackgram,23.0,11.0,0.4782608695652174
Uttar Pradesh,Balrampur,1999,Whole Year,peas & beans (pulses),1864.0,1777.0,0.9533261802575107
Uttar Pradesh,Balrampur,1999,Whole Year,tobacco,10.0,54.0,5.4
Uttar Pradesh,Balrampur,1999,Whole Year,turmeric,8.0,13.0,1.625
Uttar Pradesh,Balrampur,2000,Kharif,pigeonpea,7425.0,3442.0,0.4635690235690236
Uttar Pradesh,Balrampur,2000,Kharif,pearl millet,127.0,220.0,1.7322834645669292
Uttar Pradesh,Balrampur,2000,Kharif,groundnut,59.0,76.0,1.2881355932203389
Uttar Pradesh,Balrampur,2000,Kharif,sorghum,75.0,93.0,1.24
Uttar Pradesh,Balrampur,2000,Kharif,maize,6103.0,4614.0,0.7560216287071931
Uttar Pradesh,Balrampur,2000,Kharif,greengram,1.0,1.0,1.0
Uttar Pradesh,Balrampur,2000,Kharif,moth,2.0,1.0,0.5
Uttar Pradesh,Balrampur,2000,Kharif,rice,117161.0,189759.0,1.6196430552829013
Uttar Pradesh,Balrampur,2000,Kharif,sesame,7.0,1.0,0.14285714285714285
Uttar Pradesh,Balrampur,2000,Kharif,millet,1476.0,993.0,0.6727642276422764
Uttar Pradesh,Balrampur,2000,Kharif,blackgram,1870.0,439.0,0.23475935828877006
Uttar Pradesh,Balrampur,2000,Rabi,barley,284.0,607.0,2.137323943661972
Uttar Pradesh,Balrampur,2000,Rabi,gram,1766.0,1017.0,0.5758776896942243
Uttar Pradesh,Balrampur,2000,Rabi,linseed,388.0,166.0,0.42783505154639173
Uttar Pradesh,Balrampur,2000,Rabi,maize,58.0,94.0,1.6206896551724137
Uttar Pradesh,Balrampur,2000,Rabi,masoor,29741.0,23406.0,0.7869943848559228
Uttar Pradesh,Balrampur,2000,Rabi,greengram,2.0,1.0,0.5
Uttar Pradesh,Balrampur,2000,Rabi,peas & beans (pulses),2366.0,2335.0,0.9868977176669484
Uttar Pradesh,Balrampur,2000,Rabi,rapeseed &mustard,20924.0,15379.0,0.7349933091187153
Uttar Pradesh,Balrampur,2000,Rabi,blackgram,8.0,4.0,0.5
Uttar Pradesh,Balrampur,2000,Rabi,wheat,98504.0,208509.0,2.1167566799317794
Uttar Pradesh,Balrampur,2000,Whole Year,turmeric,1.0,2.0,2.0
Uttar Pradesh,Balrampur,2001,Kharif,pigeonpea,7146.0,3398.0,0.4755107752588861
Uttar Pradesh,Balrampur,2001,Kharif,pearl millet,124.0,199.0,1.6048387096774193
Uttar Pradesh,Balrampur,2001,Kharif,groundnut,86.0,92.0,1.069767441860465
Uttar Pradesh,Balrampur,2001,Kharif,sorghum,72.0,86.0,1.1944444444444444
Uttar Pradesh,Balrampur,2001,Kharif,maize,5595.0,4442.0,0.793923145665773
Uttar Pradesh,Balrampur,2001,Kharif,greengram,2.0,1.0,0.5
Uttar Pradesh,Balrampur,2001,Kharif,moth,3.0,1.0,0.3333333333333333
Uttar Pradesh,Balrampur,2001,Kharif,rice,116107.0,220172.0,1.8962853230210064
Uttar Pradesh,Balrampur,2001,Kharif,sesame,7.0,2.0,0.2857142857142857
Uttar Pradesh,Balrampur,2001,Kharif,millet,1172.0,907.0,0.7738907849829352
Uttar Pradesh,Balrampur,2001,Kharif,blackgram,1933.0,696.0,0.3600620796689084
Uttar Pradesh,Balrampur,2001,Rabi,barley,224.0,556.0,2.482142857142857
Uttar Pradesh,Balrampur,2001,Rabi,gram,1082.0,622.0,0.5748613678373382
Uttar Pradesh,Balrampur,2001,Rabi,linseed,238.0,100.0,0.42016806722689076
Uttar Pradesh,Balrampur,2001,Rabi,maize,123.0,200.0,1.6260162601626016
Uttar Pradesh,Balrampur,2001,Rabi,masoor,32699.0,24851.0,0.7599926603260039
Uttar Pradesh,Balrampur,2001,Rabi,peas & beans (pulses),2307.0,2471.0,1.071087993064586
Uttar Pradesh,Balrampur,2001,Rabi,rapeseed &mustard,16889.0,10691.0,0.6330155722659719
Uttar Pradesh,Balrampur,2001,Rabi,blackgram,10.0,5.0,0.5
Uttar Pradesh,Balrampur,2001,Rabi,wheat,90872.0,207745.0,2.2861277401179683
Uttar Pradesh,Balrampur,2002,Kharif,pearl millet,114.0,176.0,1.543859649122807
Uttar Pradesh,Balrampur,2002,Kharif,groundnut,37.0,26.0,0.7027027027027027
Uttar Pradesh,Balrampur,2002,Kharif,maize,3957.0,2944.0,0.7439979782663634
Uttar Pradesh,Balrampur,2002,Kharif,greengram,1.0,0.0,0.0
Uttar Pradesh,Balrampur,2002,Kharif,rice,106445.0,83699.0,0.7863121799990606
Uttar Pradesh,Balrampur,2002,Kharif,sesame,3.0,1.0,0.3333333333333333
Uttar Pradesh,Balrampur,2002,Kharif,millet,97.0,50.0,0.5154639175257731
Uttar Pradesh,Balrampur,2002,Kharif,blackgram,2096.0,451.0,0.21517175572519084
Uttar Pradesh,Balrampur,2002,Rabi,barley,179.0,440.0,2.458100558659218
Uttar Pradesh,Balrampur,2002,Rabi,gram,1068.0,550.0,0.5149812734082397
Uttar Pradesh,Balrampur,2002,Rabi,linseed,153.0,66.0,0.43137254901960786
Uttar Pradesh,Balrampur,2002,Rabi,maize,100.0,111.0,1.11
Uttar Pradesh,Balrampur,2002,Rabi,masoor,26459.0,16828.0,0.6360028723685702
Uttar Pradesh,Balrampur,2002,Rabi,peas & beans (pulses),2270.0,1680.0,0.7400881057268722
Uttar Pradesh,Balrampur,2002,Rabi,rapeseed &mustard,14407.0,8500.0,0.589990976608593
Uttar Pradesh,Balrampur,2002,Rabi,wheat,84992.0,169665.0,1.9962467055722892
Uttar Pradesh,Balrampur,2002,Summer,greengram,1.0,0.0,0.0
Uttar Pradesh,Balrampur,2002,Summer,blackgram,10.0,5.0,0.5
Uttar Pradesh,Balrampur,2002,Whole Year,turmeric,1.0,2.0,2.0
Uttar Pradesh,Balrampur,2003,Kharif,pigeonpea,6430.0,3016.0,0.46905132192846033
Uttar Pradesh,Balrampur,2003,Kharif,groundnut,68.0,49.0,0.7205882352941176
Uttar Pradesh,Balrampur,2003,Kharif,maize,5743.0,5243.0,0.9129374891171861
Uttar Pradesh,Balrampur,2003,Kharif,greengram,8.0,2.0,0.25
Uttar Pradesh,Balrampur,2003,Kharif,rice,98272.0,171771.0,1.7479139531097363
Uttar Pradesh,Balrampur,2003,Kharif,sesame,25.0,3.0,0.12
Uttar Pradesh,Balrampur,2003,Kharif,blackgram,2106.0,615.0,0.292022792022792
Uttar Pradesh,Balrampur,2003,Rabi,barley,241.0,540.0,2.240663900414938
Uttar Pradesh,Balrampur,2003,Rabi,gram,645.0,438.0,0.6790697674418604
Uttar Pradesh,Balrampur,2003,Rabi,linseed,161.0,79.0,0.4906832298136646
Uttar Pradesh,Balrampur,2003,Rabi,maize,11.0,15.0,1.3636363636363635
Uttar Pradesh,Balrampur,2003,Rabi,masoor,27413.0,20286.0,0.7400138620362602
Uttar Pradesh,Balrampur,2003,Rabi,peas & beans (pulses),1833.0,2515.0,1.3720676486633934
Uttar Pradesh,Balrampur,2003,Rabi,rapeseed &mustard,16825.0,10499.0,0.6240118870728083
Uttar Pradesh,Balrampur,2003,Rabi,wheat,83464.0,194665.0,2.3323229176651012
Uttar Pradesh,Balrampur,2003,Summer,maize,146.0,199.0,1.3630136986301369
Uttar Pradesh,Balrampur,2003,Summer,greengram,2.0,1.0,0.5
Uttar Pradesh,Balrampur,2003,Summer,blackgram,13.0,6.0,0.46153846153846156
Uttar Pradesh,Balrampur,2003,Whole Year,turmeric,2.0,4.0,2.0
Uttar Pradesh,Balrampur,2004,Kharif,pearl millet,106.0,198.0,1.8679245283018868
Uttar Pradesh,Balrampur,2004,Kharif,groundnut,66.0,45.0,0.6818181818181818
Uttar Pradesh,Balrampur,2004,Kharif,sorghum,18.0,18.0,1.0
Uttar Pradesh,Balrampur,2004,Kharif,maize,8359.0,5158.0,0.6170594568728317
Uttar Pradesh,Balrampur,2004,Kharif,rice,110144.0,173215.0,1.5726231115630447
Uttar Pradesh,Balrampur,2004,Kharif,sesame,27.0,4.0,0.14814814814814814
Uttar Pradesh,Balrampur,2004,Kharif,millet,89.0,30.0,0.33707865168539325
Uttar Pradesh,Balrampur,2004,Rabi,barley,194.0,390.0,2.0103092783505154
Uttar Pradesh,Balrampur,2004,Rabi,gram,542.0,501.0,0.9243542435424354
Uttar Pradesh,Balrampur,2004,Rabi,linseed,40.0,18.0,0.45
Uttar Pradesh,Balrampur,2004,Rabi,rapeseed &mustard,17388.0,12711.0,0.7310213940648723
Uttar Pradesh,Balrampur,2004,Rabi,wheat,82189.0,181587.0,2.2093832507999855
Uttar Pradesh,Balrampur,2004,Whole Year,dry chillies,18.0,17.0,0.9444444444444444
Uttar Pradesh,Balrampur,2004,Whole Year,garlic,4.0,18.0,4.5
Uttar Pradesh,Balrampur,2005,Kharif,maize,5743.0,5512.0,0.95977711997214
Uttar Pradesh,Balrampur,2005,Kharif,rice,98272.0,192122.0,1.9550024422012373
Uttar Pradesh,Balrampur,2005,Kharif,sesame,25.0,5.0,0.2
Uttar Pradesh,Balrampur,2005,Kharif,millet,237.0,181.0,0.7637130801687764
Uttar Pradesh,Balrampur,2005,Rabi,barley,273.0,484.0,1.7728937728937728
Uttar Pradesh,Balrampur,2005,Rabi,gram,605.0,559.0,0.9239669421487603
Uttar Pradesh,Balrampur,2005,Rabi,linseed,161.0,67.0,0.4161490683229814
Uttar Pradesh,Balrampur,2005,Rabi,rapeseed &mustard,16187.0,15556.0,0.9610181009452029
Uttar Pradesh,Balrampur,2005,Rabi,wheat,83290.0,184571.0,2.216004322247569
Uttar Pradesh,Balrampur,2005,Whole Year,coriander,81.0,46.0,0.5679012345679012
Uttar Pradesh,Balrampur,2005,Whole Year,dry chillies,20.0,18.0,0.9
Uttar Pradesh,Balrampur,2005,Whole Year,garlic,77.0,335.0,4.35064935064935
Uttar Pradesh,Balrampur,2005,Whole Year,guar seed,12.0,10.0,0.8333333333333334
Uttar Pradesh,Balrampur,2005,Whole Year,tobacco,1589.0,9100.0,5.726872246696035
Uttar Pradesh,Balrampur,2006,Kharif,pigeonpea,8053.0,5263.0,0.6535452626350429
Uttar Pradesh,Balrampur,2006,Kharif,pearl millet,106.0,187.0,1.7641509433962264
Uttar Pradesh,Balrampur,2006,Kharif,groundnut,66.0,48.0,0.7272727272727273
Uttar Pradesh,Balrampur,2006,Kharif,sorghum,11.0,12.0,1.0909090909090908
Uttar Pradesh,Balrampur,2006,Kharif,maize,8525.0,7919.0,0.9289149560117302
Uttar Pradesh,Balrampur,2006,Kharif,other kharif pulses,1458.0,818.0,0.5610425240054869
Uttar Pradesh,Balrampur,2006,Kharif,rice,122512.0,222727.0,1.8180015018936921
Uttar Pradesh,Balrampur,2006,Kharif,sesame,18.0,3.0,0.16666666666666666
Uttar Pradesh,Balrampur,2006,Kharif,millet,113.0,69.0,0.6106194690265486
Uttar Pradesh,Balrampur,2006,Rabi,barley,228.0,457.0,2.004385964912281
Uttar Pradesh,Balrampur,2006,Rabi,garlic,39.0,172.0,4.410256410256411
Uttar Pradesh,Balrampur,2006,Rabi,gram,547.0,412.0,0.753199268738574
Uttar Pradesh,Balrampur,2006,Rabi,linseed,16.0,5.0,0.3125
Uttar Pradesh,Balrampur,2006,Rabi,masoor,26119.0,31473.0,1.2049848769095295
Uttar Pradesh,Balrampur,2006,Rabi,other  rabi pulses,1619.0,1565.0,0.9666460778258185
Uttar Pradesh,Balrampur,2006,Rabi,rapeseed &mustard,16802.0,16315.0,0.9710153553148435
Uttar Pradesh,Balrampur,2006,Rabi,wheat,81219.0,197845.0,2.435944791243428
Uttar Pradesh,Balrampur,2006,Summer,maize,179.0,237.0,1.324022346368715
Uttar Pradesh,Balrampur,2006,Whole Year,coriander,87.0,45.0,0.5172413793103449
Uttar Pradesh,Balrampur,2006,Whole Year,dry chillies,35.0,33.0,0.9428571428571428
Uttar Pradesh,Balrampur,2006,Whole Year,guar seed,36.0,30.0,0.8333333333333334
Uttar Pradesh,Balrampur,2007,Kharif,pigeonpea,5403.0,4134.0,0.7651304830649639
Uttar Pradesh,Balrampur,2007,Kharif,dry chillies,20.0,19.0,0.95
Uttar Pradesh,Balrampur,2007,Kharif,groundnut,10.0,6.0,0.6
Uttar Pradesh,Balrampur,2007,Kharif,guar seed,22.0,19.0,0.8636363636363636
Uttar Pradesh,Balrampur,2007,Kharif,maize,5573.0,5610.0,1.0066391530593934
Uttar Pradesh,Balrampur,2007,Kharif,rice,100608.0,204838.0,2.0360011132315523
Uttar Pradesh,Balrampur,2007,Kharif,sesame,28.0,4.0,0.14285714285714285
Uttar Pradesh,Balrampur,2007,Kharif,millet,79.0,47.0,0.5949367088607594
Uttar Pradesh,Balrampur,2007,Kharif,blackgram,1798.0,788.0,0.4382647385984427
Uttar Pradesh,Balrampur,2007,Rabi,barley,216.0,477.0,2.2083333333333335
Uttar Pradesh,Balrampur,2007,Rabi,coriander,75.0,43.0,0.5733333333333334
Uttar Pradesh,Balrampur,2007,Rabi,gram,490.0,366.0,0.746938775510204
Uttar Pradesh,Balrampur,2007,Rabi,linseed,31.0,8.0,0.25806451612903225
Uttar Pradesh,Balrampur,2007,Rabi,masoor,26040.0,29503.0,1.1329877112135176
Uttar Pradesh,Balrampur,2007,Rabi,other  rabi pulses,1724.0,1617.0,0.9379350348027842
Uttar Pradesh,Balrampur,2007,Rabi,rapeseed &mustard,22493.0,19007.0,0.8450184501845018
Uttar Pradesh,Balrampur,2007,Rabi,wheat,83172.0,291253.0,3.501815514836724
Uttar Pradesh,Balrampur,2007,Summer,maize,198.0,284.0,1.4343434343434343
Uttar Pradesh,Balrampur,2007,Summer,blackgram,27.0,15.0,0.5555555555555556
Uttar Pradesh,Balrampur,2008,Kharif,pigeonpea,7170.0,4698.0,0.6552301255230125
Uttar Pradesh,Balrampur,2008,Kharif,pearl millet,118.0,215.0,1.8220338983050848
Uttar Pradesh,Balrampur,2008,Kharif,dry chillies,20.0,20.0,1.0
Uttar Pradesh,Balrampur,2008,Kharif,groundnut,57.0,41.0,0.7192982456140351
Uttar Pradesh,Balrampur,2008,Kharif,guar seed,20.0,17.0,0.85
Uttar Pradesh,Balrampur,2008,Kharif,sorghum,2.0,2.0,1.0
Uttar Pradesh,Balrampur,2008,Kharif,maize,8807.0,7142.0,0.810945838537527
Uttar Pradesh,Balrampur,2008,Kharif,rice,108039.0,284035.0,2.6290043410250004
Uttar Pradesh,Balrampur,2008,Kharif,sesame,20.0,3.0,0.15
Uttar Pradesh,Balrampur,2008,Kharif,millet,73.0,44.0,0.6027397260273972
Uttar Pradesh,Balrampur,2008,Kharif,blackgram,1481.0,797.0,0.5381498987170831
Uttar Pradesh,Balrampur,2008,Rabi,barley,471.0,1089.0,2.3121019108280256
Uttar Pradesh,Balrampur,2008,Rabi,coriander,87.0,52.0,0.5977011494252874
Uttar Pradesh,Balrampur,2008,Rabi,garlic,29.0,171.0,5.896551724137931
Uttar Pradesh,Balrampur,2008,Rabi,gram,435.0,431.0,0.9908045977011494
Uttar Pradesh,Balrampur,2008,Rabi,linseed,8.0,4.0,0.5
Uttar Pradesh,Balrampur,2008,Rabi,masoor,18189.0,17261.0,0.9489801528396283
Uttar Pradesh,Balrampur,2008,Rabi,peas & beans (pulses),2208.0,2665.0,1.2069746376811594
Uttar Pradesh,Balrampur,2008,Rabi,rapeseed &mustard,16555.0,10579.0,0.6390214436726065
Uttar Pradesh,Balrampur,2008,Rabi,wheat,87915.0,245283.0,2.7900017061934825
Uttar Pradesh,Balrampur,2008,Summer,maize,206.0,308.0,1.4951456310679612
Uttar Pradesh,Balrampur,2008,Summer,blackgram,23.0,14.0,0.6086956521739131
Uttar Pradesh,Balrampur,2009,Kharif,pigeonpea,7957.0,3454.0,0.43408319718486865
Uttar Pradesh,Balrampur,2009,Kharif,dry chillies,21.0,19.0,0.9047619047619048
Uttar Pradesh,Balrampur,2009,Kharif,groundnut,30.0,20.0,0.6666666666666666
Uttar Pradesh,Balrampur,2009,Kharif,guar seed,33.0,27.0,0.8181818181818182
Uttar Pradesh,Balrampur,2009,Kharif,sorghum,5.0,4.0,0.8
Uttar Pradesh,Balrampur,2009,Kharif,maize,9654.0,10007.0,1.03656515434017
Uttar Pradesh,Balrampur,2009,Kharif,rice,101195.0,179419.0,1.7730026187064578
Uttar Pradesh,Balrampur,2009,Kharif,sesame,19.0,2.0,0.10526315789473684
Uttar Pradesh,Balrampur,2009,Kharif,millet,58.0,24.0,0.41379310344827586
Uttar Pradesh,Balrampur,2009,Kharif,blackgram,1830.0,699.0,0.3819672131147541
Uttar Pradesh,Balrampur,2009,Rabi,barley,149.0,334.0,2.2416107382550337
Uttar Pradesh,Balrampur,2009,Rabi,coriander,59.0,34.0,0.576271186440678
Uttar Pradesh,Balrampur,2009,Rabi,garlic,56.0,298.0,5.321428571428571
Uttar Pradesh,Balrampur,2009,Rabi,gram,1133.0,937.0,0.8270079435127978
Uttar Pradesh,Balrampur,2009,Rabi,masoor,24229.0,23914.0,0.9869990507243386
Uttar Pradesh,Balrampur,2009,Rabi,peas & beans (pulses),1526.0,1958.0,1.2830930537352556
Uttar Pradesh,Balrampur,2009,Rabi,rapeseed &mustard,17455.0,11401.0,0.6531652821541105
Uttar Pradesh,Balrampur,2009,Rabi,wheat,81758.0,236199.0,2.889001687908217
Uttar Pradesh,Balrampur,2009,Summer,maize,245.0,356.0,1.453061224489796
Uttar Pradesh,Balrampur,2009,Summer,greengram,26.0,19.0,0.7307692307692307
Uttar Pradesh,Balrampur,2009,Summer,blackgram,31.0,19.0,0.6129032258064516
Uttar Pradesh,Balrampur,2010,Kharif,pigeonpea,7435.0,2986.0,0.4016139878950908
Uttar Pradesh,Balrampur,2010,Kharif,pearl millet,13.0,22.0,1.6923076923076923
Uttar Pradesh,Balrampur,2010,Kharif,dry chillies,12.0,11.0,0.9166666666666666
Uttar Pradesh,Balrampur,2010,Kharif,groundnut,24.0,24.0,1.0
Uttar Pradesh,Balrampur,2010,Kharif,guar seed,25.0,21.0,0.84
Uttar Pradesh,Balrampur,2010,Kharif,maize,8288.0,8654.0,1.0441602316602316
Uttar Pradesh,Balrampur,2010,Kharif,greengram,2.0,1.0,0.5
Uttar Pradesh,Balrampur,2010,Kharif,rice,105641.0,230192.0,2.1790024706316675
Uttar Pradesh,Balrampur,2010,Kharif,sesame,17.0,3.0,0.17647058823529413
Uttar Pradesh,Balrampur,2010,Kharif,blackgram,1401.0,946.0,0.675231977159172
Uttar Pradesh,Balrampur,2010,Rabi,barley,110.0,281.0,2.5545454545454547
Uttar Pradesh,Balrampur,2010,Rabi,gram,422.0,388.0,0.919431279620853
Uttar Pradesh,Balrampur,2010,Rabi,linseed,13.0,6.0,0.46153846153846156
Uttar Pradesh,Balrampur,2010,Rabi,masoor,20095.0,15855.0,0.7890022393630256
Uttar Pradesh,Balrampur,2010,Rabi,peas & beans (pulses),1180.0,1375.0,1.1652542372881356
Uttar Pradesh,Balrampur,2010,Rabi,rapeseed &mustard,17642.0,14537.0,0.8239995465366738
Uttar Pradesh,Balrampur,2010,Rabi,wheat,82877.0,235286.0,2.838978244868902
Uttar Pradesh,Balrampur,2010,Summer,maize,253.0,371.0,1.466403162055336
Uttar Pradesh,Balrampur,2010,Summer,blackgram,32.0,20.0,0.625
Uttar Pradesh,Balrampur,2011,Kharif,pigeonpea,7688.0,3022.0,0.39308012486992716
Uttar Pradesh,Balrampur,2011,Kharif,dry chillies,22.0,19.0,0.8636363636363636
Uttar Pradesh,Balrampur,2011,Kharif,groundnut,25.0,25.0,1.0
Uttar Pradesh,Balrampur,2011,Kharif,guar seed,27.0,22.0,0.8148148148148148
Uttar Pradesh,Balrampur,2011,Kharif,sorghum,3.0,3.0,1.0
Uttar Pradesh,Balrampur,2011,Kharif,maize,6392.0,6724.0,1.0519399249061328
Uttar Pradesh,Balrampur,2011,Kharif,greengram,3.0,1.0,0.3333333333333333
Uttar Pradesh,Balrampur,2011,Kharif,rice,107106.0,235098.0,2.1950030810598844
Uttar Pradesh,Balrampur,2011,Kharif,sesame,34.0,7.0,0.20588235294117646
Uttar Pradesh,Balrampur,2011,Kharif,millet,32.0,30.0,0.9375
Uttar Pradesh,Balrampur,2011,Kharif,blackgram,1538.0,1029.0,0.6690507152145644
Uttar Pradesh,Balrampur,2011,Rabi,barley,137.0,368.0,2.6861313868613137
Uttar Pradesh,Balrampur,2011,Rabi,coriander,55.0,30.0,0.5454545454545454
Uttar Pradesh,Balrampur,2011,Rabi,garlic,43.0,222.0,5.162790697674419
Uttar Pradesh,Balrampur,2011,Rabi,gram,449.0,530.0,1.1804008908685968
Uttar Pradesh,Balrampur,2011,Rabi,linseed,14.0,6.0,0.42857142857142855
Uttar Pradesh,Balrampur,2011,Rabi,maize,65.0,145.0,2.230769230769231
Uttar Pradesh,Balrampur,2011,Rabi,masoor,25448.0,19824.0,0.7790003143665514
Uttar Pradesh,Balrampur,2011,Rabi,peas & beans (pulses),1565.0,2241.0,1.4319488817891375
Uttar Pradesh,Balrampur,2011,Rabi,rapeseed &mustard,18237.0,13441.0,0.7370181499150079
Uttar Pradesh,Balrampur,2011,Rabi,wheat,83270.0,239980.0,2.881950282214483
Uttar Pradesh,Balrampur,2011,Summer,maize,249.0,412.0,1.6546184738955823
Uttar Pradesh,Balrampur,2011,Summer,blackgram,7.0,4.0,0.5714285714285714
Uttar Pradesh,Balrampur,2012,Kharif,pigeonpea,8023.0,4491.0,0.5597656736881466
Uttar Pradesh,Balrampur,2012,Kharif,dry chillies,11.0,9.0,0.8181818181818182
Uttar Pradesh,Balrampur,2012,Kharif,groundnut,28.0,28.0,1.0
Uttar Pradesh,Balrampur,2012,Kharif,guar seed,25.0,20.0,0.8
Uttar Pradesh,Balrampur,2012,Kharif,sorghum,4.0,5.0,1.25
Uttar Pradesh,Balrampur,2012,Kharif,maize,7388.0,8747.0,1.1839469409853818
Uttar Pradesh,Balrampur,2012,Kharif,rice,106533.0,247370.0,2.3220035106492825
